tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
352,0,50,0,0,370,385,23,15,27,619041,35607,20,30,11,17,272,795,351,776,377,1096,1101
353,0,50,0,0,372,385,23,15,28,699013,31356,20,30,11,17,272,800,351,766,378,1111,1116
354,0,50,0,0,374,385,23,15,28,775176,27425,20,30,11,17,272,805,348,774,374,1126,1131
355,0,50,0,0,374,385,23,15,29,975413,25188,19,31,11,17,272,815,348,780,372,1136,1152
356,0,50,0,0,374,385,22,15,29,1185744,21945,20,30,11,17,272,820,347,787,368,1150,1168
357,0,50,0,0,369,384,23,15,29,1365878,18945,20,30,11,17,272,776,355,758,373,1167,1181
358,0,50,0,0,371,384,23,15,29,1615742,16382,20,30,11,17,272,782,354,760,374,1181,1197
359,0,50,0,0,371,384,23,15,29,1787751,14207,22,28,11,17,272,788,354,766,370,1192,1214
360,0,50,0,0,371,384,23,15,29,2093475,11724,23,27,11,17,272,792,353,775,367,1204,1229
361,0,50,0,0,371,380,23,15,30,2520434,10185,25,25,11,17,272,800,352,784,366,1216,1242
362,0,50,0,0,371,380,23,15,30,2428151,10922,24,26,11,17,272,754,363,752,371,1232,1252
363,0,50,0,0,371,382,23,15,30,2297391,11409,24,26,11,17,272,763,360,760,371,1246,1264
364,0,50,0,0,371,382,23,15,30,2206521,12195,25,25,11,17,272,768,360,772,371,1260,1275
365,0,50,0,0,371,382,23,15,31,2015878,12588,23,27,11,17,272,777,359,776,372,1271,1291
366,0,50,0,0,373,382,23,15,31,1988107,13128,23,27,11,17,272,780,356,789,369,1284,1305
367,0,50,0,0,373,384,23,15,31,1818604,14159,25,25,11,17,272,754,361,758,374,1297,1317
368,0,50,0,0,373,384,23,15,31,1701677,14889,25,25,11,17,272,760,358,767,372,1309,1330
369,0,50,0,0,375,384,23,15,32,1631209,16135,28,22,11,17,272,770,355,774,370,1320,1341
370,0,50,0,0,377,384,23,15,32,1545011,16880,27,23,11,17,272,776,355,783,366,1336,1348
371,0,50,0,0,377,384,23,15,32,1443537,18126,28,22,11,17,272,784,353,792,365,1346,1360
372,0,50,0,0,377,384,23,15,32,1345598,19355,28,22,11,17,272,744,361,755,376,1362,1366
373,0,50,0,0,377,384,23,15,32,1319071,20074,28,22,11,17,272,752,360,759,376,1370,1380
374,0,50,0,0,377,386,23,15,32,1255712,21162,27,23,11,17,272,760,358,767,375,1387,1386
375,0,50,0,0,377,386,23,15,33,1167624,22503,24,26,11,17,272,772,356,768,376,1400,1399
376,0,50,0,0,379,386,23,15,33,1125875,23886,22,28,11,17,272,769,358,780,375,1414,1413
377,0,50,0,0,374,378,24,17,33,1128919,25274,21,29,11,17,272,722,369,735,384,1422,1434
378,0,50,0,0,374,378,24,17,33,1087698,26915,21,29,11,17,272,725,366,744,381,1435,1450
379,0,50,0,0,374,378,24,17,33,1019468,28771,22,28,11,17,272,734,365,752,378,1451,1462
380,0,50,0,0,374,380,24,17,33,1026645,30937,22,28,11,17,272,738,363,761,376,1467,1474
381,0,50,0,0,374,379,24,17,33,1006820,32414,23,27,11,17,272,744,359,771,374,1481,1487
382,0,50,0,0,376,375,24,18,33,913145,34279,23,27,11,17,272,712,368,730,378,1494,1501
383,0,50,0,0,376,375,24,18,33,890868,35686,22,28,11,17,272,722,366,736,376,1512,1511
384,0,50,0,0,380,377,24,18,33,844508,38124,22,28,11,16,273,727,365,743,373,1527,1524
385,0,50,0,0,382,377,24,18,33,817638,40196,22,28,11,16,273,725,364,753,373,1545,1534
386,0,50,0,0,384,377,24,18,33,830752,43501,23,27,11,16,273,734,362,759,369,1559,1547
387,0,50,0,0,384,370,24,20,34,789546,45420,22,28,11,16,273,689,372,723,378,1573,1561
388,0,50,0,0,384,369,24,20,34,736962,48498,23,27,11,16,273,700,372,719,378,1586,1575
389,0,50,0,0,388,369,24,20,35,683157,51225,22,28,11,16,273,698,373,725,377,1601,1588
390,0,50,0,0,388,371,24,20,35,670613,55707,22,28,11,16,273,705,371,734,372,1616,1601
391,0,50,0,0,388,373,24,20,35,612291,59337,21,29,11,16,273,714,369,737,372,1624,1622
392,0,50,0,0,379,369,26,21,35,593873,61018,22,28,11,16,273,676,374,712,376,1639,1635
393,0,50,0,0,379,369,26,21,35,545133,65614,23,27,11,16,273,684,374,720,374,1648,1653
394,0,50,0,0,379,369,26,21,35,515392,69640,24,26,11,16,273,691,373,726,373,1664,1663
395,0,50,0,0,379,371,26,21,35,504331,74906,23,27,11,16,273,698,373,734,371,1677,1677
396,0,50,0,0,379,371,26,21,35,476821,80731,22,28,11,16,273,705,367,738,371,1688,1694
397,0,50,0,0,371,369,28,21,36,468037,85794,25,25,11,16,273,691,371,713,377,1703,1704
398,0,50,0,0,371,369,28,21,36,437462,91588,26,24,11,16,273,698,368,718,377,1718,1713
399,0,50,0,0,371,369,28,21,37,431640,99740,25,25,11,16,273,703,366,728,377,1732,1724
400,0,50,0,0,373,369,28,21,37,412481,105950,24,26,11,16,273,712,365,735,376,1745,1737
401,0,50,0,0,375,369,28,22,38,390879,113770,23,27,11,16,273,719,363,744,375,1757,1752
402,0,50,0,0,375,369,28,22,38,374164,123768,22,28,11,16,273,700,364,727,380,1770,1767
403,0,50,0,0,375,369,27,22,39,356989,132274,23,27,11,16,273,707,364,736,377,1789,1775
404,0,50,0,0,375,369,27,22,39,340558,135398,23,27,10,16,274,715,365,736,376,1799,1792
405,0,50,0,0,375,369,27,22,39,328962,143914,25,25,10,16,274,720,364,743,374,1812,1804
406,0,50,0,0,367,359,29,25,39,314875,158429,26,24,10,16,274,726,365,749,374,1825,1815
407,0,50,0,0,367,359,29,25,40,303744,165770,23,27,10,16,274,697,368,735,379,1837,1830
408,0,50,0,0,367,361,29,25,40,296475,179668,21,29,9,17,274,702,367,742,378,1854,1842
409,0,50,0,0,367,361,29,25,41,279342,189444,22,28,9,17,274,708,366,751,375,1865,1859
410,0,50,0,0,367,361,29,25,41,252680,201618,23,27,9,16,275,715,361,755,374,1881,1870
411,0,50,0,0,367,361,29,25,41,226609,216687,23,27,9,16,275,726,359,760,373,1898,1880
412,0,50,0,0,367,363,29,24,41,227674,229048,23,27,9,16,275,704,364,722,380,1917,1888
413,0,50,0,0,367,363,29,24,39,226711,236262,21,29,9,15,276,714,364,727,378,1930,1904
414,0,50,0,0,367,365,29,24,39,212855,247591,22,28,9,15,276,717,363,734,376,1945,1917
415,0,50,0,0,367,365,29,24,38,195233,267631,23,27,9,15,276,722,361,740,376,1955,1934
416,0,50,0,0,367,365,29,24,38,180081,288441,20,30,9,15,276,732,359,744,374,1975,1944
417,0,50,0,0,367,365,29,24,37,175359,312241,21,29,8,15,277,701,363,703,383,1989,1959
418,0,50,0,0,367,365,29,24,37,168994,335720,20,30,8,15,277,708,360,707,381,2009,1969
419,0,50,0,0,367,365,29,24,35,158942,350357,20,30,8,15,277,719,356,710,378,2023,1985
420,0,50,0,0,367,367,29,24,35,155555,365017,20,30,8,15,277,725,356,719,374,2032,2006
421,0,50,0,0,363,367,30,24,34,148936,392043,20,30,8,15,277,726,357,728,372,2049,2019
422,0,50,0,0,363,367,30,24,34,138688,413578,20,30,8,15,277,701,361,711,377,2068,2030
423,0,50,0,0,363,367,30,24,32,133535,450294,20,30,8,15,277,705,359,718,375,2076,2052
424,0,50,0,0,365,367,30,24,32,128593,482520,20,30,8,15,277,705,359,725,374,2090,2068
425,0,50,0,0,365,367,30,24,30,131543,515186,23,27,8,15,277,709,359,736,373,2107,2078
426,0,50,0,0,361,362,31,25,30,127620,557305,24,26,8,15,277,718,353,737,374,2119,2092
