tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
304,0,50,0,0,379,357,11,22,26,182855,48819,25,25,34,82,184,1224,230,1189,243,304,269
305,0,50,0,0,379,357,11,22,27,229863,41589,25,25,31,80,189,1254,233,1211,246,316,282
306,0,50,0,0,379,359,11,22,27,269460,35049,23,27,29,78,193,1275,234,1239,247,327,298
307,0,50,0,0,381,359,11,21,28,334044,30294,23,27,26,78,196,1167,263,1131,277,337,315
308,0,50,0,0,383,359,11,21,28,376346,26565,24,26,25,79,196,1176,265,1161,276,349,329
309,0,50,0,0,383,361,11,21,28,460247,22161,25,25,23,78,199,1202,266,1168,282,360,343
310,0,50,0,0,383,361,11,21,28,492539,19078,25,25,22,76,202,1232,266,1207,280,374,354
311,0,50,0,0,379,359,12,22,28,585680,15937,24,26,20,76,204,1239,269,1227,283,384,370
312,0,50,0,0,379,359,12,22,28,670571,14386,23,27,18,77,205,1088,308,1101,315,394,387
313,0,50,0,0,379,359,12,22,28,777690,11912,24,26,18,77,205,1105,309,1129,316,410,397
314,0,50,0,0,379,359,12,22,28,897933,10273,23,27,18,75,207,1131,309,1137,321,425,409
315,0,50,0,0,381,359,12,22,29,1037169,8786,21,29,18,75,207,1163,309,1158,321,443,420
316,0,50,0,0,383,361,12,22,29,1205392,7940,22,28,18,73,209,1187,309,1187,320,456,435
317,0,50,0,0,383,361,12,22,30,1162238,8495,22,28,16,69,215,1103,331,1107,341,471,448
318,0,50,0,0,383,361,12,22,30,1124984,8889,23,27,16,69,215,1127,329,1124,343,486,460
319,0,50,0,0,383,363,12,22,30,1106981,9322,23,27,16,66,218,1158,327,1146,343,501,472
320,0,50,0,0,385,363,12,22,30,1092228,9727,23,27,15,65,220,1185,328,1153,347,514,486
321,0,50,0,0,382,358,13,23,31,1085404,10239,23,27,14,65,221,1192,331,1182,346,525,502
322,0,50,0,0,381,360,13,23,31,1028724,11131,24,26,13,63,224,1097,356,1081,370,541,512
323,0,50,0,0,383,362,13,23,31,933668,11735,23,27,13,62,225,1115,359,1091,372,557,523
